,local_warp,cost_func
165,1.0,2.1655756470250735
166,1.0,2.178888117981499
167,1.0,2.1983927142290205
168,1.0,2.2179274781339546
169,1.0,2.229173729824096
170,0.5,2.234360525598902
171,0.5,2.239092075975022
172,1.0,2.248854554905174
173,1.0,2.260564478058475
174,1.0,2.2740520016070676
175,1.0,2.2848501506797727
176,1.0,2.293028845873398
177,1.0,2.2981002988132797
178,0.5,2.303081492874818
179,0.5,2.308491330394034
180,1.0,2.3151286444121575
181,2.0,2.326067497921251
182,1.0,2.3378413824108417
183,1.0,2.342275748775184
184,0.5,2.3471719628014527
185,0.5,2.3518707112269626
186,2.0,2.3584098988396693
187,1.0,2.3717912261917977
188,0.3333333333333333,2.3876396564626687
189,0.3333333333333333,2.4093247726584206
190,0.3333333333333333,2.4380667652498462
191,1.0,2.4669303013602986
192,1.0,2.4921692020436463
193,1.0,2.513145378798661
194,1.0,2.5265925793541615
195,1.0,2.5335407822377696
196,1.0,2.545282407545316
197,1.0,2.556370857793669
198,1.0,2.5677009797190893
199,1.0,2.5825187200364264
200,1.0,2.5953178435578246
201,1.0,2.6146592784147225
202,1.0,2.6352326111401654
203,1.0,2.647645279326855
204,1.0,2.650482145929254
205,1.0,2.656037496152583
206,1.0,2.6660889788980238
207,1.0,2.6794644731683115
208,1.0,2.6959803916252443
209,2.0,2.7169964334200074
210,1.0,2.734159038882699
211,1.0,2.7459867040109343
212,1.0,2.756039949513217
213,1.0,2.7609855267049643
214,0.5,2.7644634827699797
215,0.5,2.7683853684028352
216,1.0,2.7799206852016614
217,1.0,2.7901362895607553
218,3.0,2.8043687058238103
219,1.0,2.8275653088569475
220,1.0,2.8418974846521867
221,1.0,2.8614584153291864
222,1.0,2.885880153063048
223,1.0,2.899928923757994
224,0.5,2.9067338956489444
225,0.5,2.9119199224092407
226,1.0,2.9160766149939477
227,1.0,2.9210197223386043
228,1.0,2.9272234367010093
229,1.0,2.9319514251289402
230,1.0,2.9356543344653154
231,1.0,2.9415604731642815
232,1.0,2.9528239816803143
233,1.0,2.962691523143593
234,1.0,2.9678144160839155
235,1.0,2.9716325578277893
236,0.08333333333333333,2.974284460202185
237,0.08333333333333333,2.976980431436866
238,0.08333333333333333,2.9796669171537147
239,0.08333333333333333,2.982577474890172
240,0.08333333333333333,2.9853755021995894
241,0.08333333333333333,2.9886520728466333
242,0.08333333333333333,2.991091839724725
243,0.08333333333333333,2.9929883198717073
244,0.08333333333333333,2.994851081613298
245,0.08333333333333333,2.9983589773545076
246,0.08333333333333333,3.0009207382036833
247,0.08333333333333333,3.0040058125182005
248,1.0,3.009469598933382
249,1.0,3.0150430523634304
250,1.0,3.0176603958243087
251,5.0,3.0208583436422787
252,10.0,3.030968047110897
253,1.0,3.0478732055182265
254,1.0,3.067041673737149
255,1.0,3.0924479539346055
256,1.0,3.1161176233052745
257,0.5,3.1327954687669015
258,0.5,3.1457400414207504
259,1.0,3.1639167867149474
260,1.0,3.1744630032672374
261,1.0,3.184514147714799
262,1.0,3.196139156937414
263,1.0,3.2164232303763054
264,1.0,3.237879347336227
265,1.0,3.259774751960107
266,1.0,3.2818708825568583
267,1.0,3.2962918634784955
268,1.0,3.3059395209664544
269,2.0,3.3295917453180106
270,1.0,3.352396982376331
271,1.0,3.374510212811453
272,1.0,3.397335215275184
273,1.0,3.413416486421292
274,1.0,3.4247181899210437
275,1.0,3.4343553721558573
276,1.0,3.44619810752336
277,1.0,3.465774719999006
278,1.0,3.4928781314381583
279,0.5,3.515823338744295
280,0.5,3.5365246787577522
281,1.0,3.556723687178316
282,1.0,3.582950838004547
283,1.0,3.615366346531271
284,1.0,3.6396445974641654
285,1.0,3.6532693386428963
286,0.5,3.659757272534746
287,0.5,3.6654196305679987
288,1.0,3.671314820708936
289,1.0,3.6806360506593765
290,1.0,3.691723657532205
291,2.0,3.7117211389730067
292,1.0,3.730005179896802
293,0.5,3.7351061573786732
294,0.5,3.7488934896641593
295,1.0,3.767504346512231
296,1.0,3.79795441064922
297,1.0,3.8234078178258875
298,1.0,3.835346185312175
299,1.0,3.845205078851638
300,1.0,3.8584089685745786
301,1.0,3.8711409539859876
302,1.0,3.880091202523639
303,0.5,3.8898689647634392
304,0.5,3.8990465849937803
305,1.0,3.914128582208202
306,0.5,3.9327985989991565
307,0.5,3.954127327241177
308,1.0,3.9736975083286334
309,1.0,3.9867512983005113
310,1.0,3.9929404886648863
311,1.0,3.997283370401438
312,1.0,4.0024307971525115
313,1.0,4.010358413382441
314,1.0,4.015865971469712
315,0.25,4.019303504462572
316,0.25,4.026796046217761
317,0.25,4.03787563303476
318,0.25,4.047353583621101
319,1.0,4.0569653360539215
320,1.0,4.068956186379172
321,1.0,4.081917299908569
322,1.0,4.0979412260929795
323,1.0,4.118613758344188
324,1.0,4.137528768135592
325,1.0,4.153309576757963
326,3.0,4.201011423245979
327,1.0,4.240485142874033
328,1.0,4.261404148826345
329,1.0,4.287544748801787
330,1.0,4.315010447382543
331,1.0,4.338106483271737
332,1.0,4.3520565895009
333,1.0,4.356880264936214
334,1.0,4.364402026106468
335,0.5,4.375878139915484
336,0.5,4.387396168867636
337,1.0,4.395561393496269
338,1.0,4.400520643805628
339,1.0,4.404711284947029
340,1.0,4.407313937805482
341,1.0,4.408615688680824
342,1.0,4.409521138176522
343,1.0,4.410994340618286
344,1.0,4.412164742129102
345,1.0,4.413633333305863
346,1.0,4.41581860827385
347,1.0,4.41821646115951
348,1.0,4.420020331987027
349,1.0,4.421199917514408
350,1.0,4.422635105489284
351,1.0,4.424209130682333
352,1.0,4.425883763141516
353,1.0,4.42717249293796
354,0.25,4.42808539859018
355,0.25,4.42900254185397
356,0.25,4.4304092960189685
357,0.25,4.432151781431131
358,1.0,4.434344462999019
359,1.0,4.436515081400077
360,1.0,4.438629223962234
361,1.0,4.440663001391808
362,1.0,4.4425139421344255
363,1.0,4.444029475398551
364,1.0,4.445077095346874
365,1.0,4.446406183002426
366,1.0,4.447409747595876
367,1.0,4.448394101515525
368,1.0,4.449779284665382
369,1.0,4.45191112117838
370,1.0,4.453585951425483
371,1.0,4.454821766616418
372,1.0,4.457006359117968
373,1.0,4.458331415508981
374,1.0,4.462001519001061
375,1.0,4.467644333470462
376,0.25,4.4729980610504985
377,0.25,4.478246031460765
378,0.25,4.484119890199984
379,0.25,4.501894995068325
380,0.5,4.526842065406192
381,0.5,4.5590997073043935
382,0.5,4.603336997399076
383,0.5,4.6592283042432845
384,1.0,4.6977172049201
385,1.0,4.7272335143679935
386,1.0,4.7582882011245475
387,0.5,4.7983363688537155
388,0.5,4.83926215209129
389,1.0,4.8860502252764135
390,1.0,4.912430306583294
391,1.0,4.937367093012263
392,2.0,4.97671609228995
393,1.0,5.006178657760982
394,1.0,5.01820072556559
395,0.5,5.031743607972381
396,0.5,5.041793232758838
397,1.0,5.053246560924848
398,1.0,5.065241688770737
399,1.0,5.076935383310669
400,1.0,5.085717473954966
401,1.0,5.0957797291015465
402,1.0,5.107691780137397
403,0.5,5.116894467429402
404,0.5,5.122686732944551
405,1.0,5.131151908988945
406,1.0,5.148286708540901
407,1.0,5.175837984961411
408,1.0,5.198128288720432
409,1.0,5.225249830029097
410,1.0,5.251449163772031
411,1.0,5.277682137854213
412,1.0,5.3069602946999375
413,1.0,5.3327441783396825
414,1.0,5.350776816902824
415,1.0,5.362196759636414
416,1.0,5.368711258164557
417,1.0,5.372588452587136
418,1.0,5.376906949795275
419,0.5,5.381491229875443
420,0.5,5.388949083248153
421,1.0,5.394926064457465
422,1.0,5.4049986373499435
423,1.0,5.412895091986358
424,1.0,5.4238516110108765
425,1.0,5.439867963765064
426,1.0,5.457435964545058
427,0.5,5.471163261798551
428,0.5,5.480072060505646
429,1.0,5.486674658741368
430,0.5,5.495046649509227
431,0.5,5.503764083773462
432,0.5,5.50836884722727
433,0.5,5.517466128060933
434,2.0,5.52172084892304
435,1.0,5.5254924937153875
436,1.0,5.530734042801288
437,1.0,5.537252470275429
438,1.0,5.541923450673619
439,1.0,5.546078622181056
440,1.0,5.549170998697831
441,1.0,5.553509243783698
442,1.0,5.556923780722101
443,1.0,5.562059044059294
444,1.0,5.567686826474015
445,1.0,5.578218908346816
446,1.0,5.58861654287513
447,1.0,5.594056103544692
448,1.0,5.597320762983025
449,1.0,5.601136340217091
450,1.0,5.6052942696594625
451,1.0,5.609966814492903
452,1.0,5.6165269578965775
453,1.0,5.621907352551027
454,1.0,5.639279638794119
455,1.0,5.664074630691474
456,1.0,5.69348057946917
457,1.0,5.724559250119627
458,1.0,5.756010934092032
459,1.0,5.786542196087716
460,1.0,5.810385978385946
461,0.5,5.8233262716000125
462,0.5,5.828738528056072
463,1.0,5.834071356210367
464,1.0,5.846974613995419
465,1.0,5.8576383662186
466,0.5,5.8623617241197925
467,0.5,5.864803823138333
468,1.0,5.868274868309584
469,1.0,5.875309456309882
470,1.0,5.882276771859122
471,1.0,5.887360648685248
472,1.0,5.893562406354266
473,1.0,5.909509649312929
474,1.0,5.931256653790848
475,1.0,5.954430874267481
476,1.0,5.97925059693141
477,1.0,5.996255585358746
478,1.0,6.002484081317398
479,1.0,6.005692076861969
480,1.0,6.007002937203051
481,1.0,6.010407216583211
482,0.3333333333333333,6.015196335349236
483,0.3333333333333333,6.021691773810719
484,0.3333333333333333,6.0291018364987226
485,1.0,6.038722890982333
486,1.0,6.048472412881035
487,1.0,6.059080044039739
488,1.0,6.073259411847905
489,1.0,6.088634097894866
490,1.0,6.102313751047733
491,1.0,6.117024843627659
492,1.0,6.133805357756121
493,1.0,6.144857615691433
494,1.0,6.153812250961322
495,1.0,6.161507848419213
496,1.0,6.165731346106159
497,2.0,6.1702847000645615
498,1.0,6.18585298499984
499,1.0,6.205057924089386
500,1.0,6.217057233355096
501,1.0,6.221630173265947
502,1.0,6.225230388227159
503,1.0,6.229627657862524
504,0.1111111111111111,6.2340127818772935
505,0.1111111111111111,6.238400673731455
506,0.1111111111111111,6.244100052549193
507,0.1111111111111111,6.254496884976405
508,0.1111111111111111,6.270062496122015
509,0.1111111111111111,6.287428461703927
510,0.1111111111111111,6.3033300285431135
511,0.1111111111111111,6.31532862028949
512,0.1111111111111111,6.327972623273109
513,1.0,6.35014548980111
514,1.0,6.375571412950537
515,1.0,6.393823428077218
516,1.0,6.402486088443783
517,1.0,6.406498076438592
518,1.0,6.4082149914969255
519,6.0,6.412272768000094
520,1.0,6.417515479145743
521,1.0,6.419546978697046
522,1.0,6.421325899289655
523,1.0,6.423329986317713
524,1.0,6.424829634754057
525,1.0,6.4272188763307225
526,0.5,6.432995373136211
527,0.5,6.444364614268111
528,1.0,6.466404003022246
529,1.0,6.491697413423835
530,1.0,6.5198642716935025
531,1.0,6.540839914905715
532,1.0,6.561589000188129
533,2.0,6.593565946893582
534,1.0,6.616755779737959
535,1.0,6.632023456391817
536,0.5,6.646665167358178
537,0.5,6.660843618614095
538,0.5,6.673177635806878
539,0.5,6.684497518881027
540,1.0,6.698782013619319
541,2.0,6.720112405383432
542,1.0,6.742838508571447
543,2.0,6.764658724789355
544,1.0,6.7849572366489275
545,1.0,6.804202724335486
546,1.0,6.836395219992858
547,1.0,6.881774702993976
548,1.0,6.91775685848903
549,1.0,6.934715998475671
550,1.0,6.941174012646406
551,1.0,6.94590262757966
552,1.0,6.953448155867109
553,1.0,6.964613904799687
554,1.0,6.967494724418452
555,2.0,6.972624466342756
556,1.0,6.976330222421552
557,3.0,6.9802120277999045
558,1.0,6.994337696760165
559,0.5,7.014891819373908
560,0.5,7.038541028252984
561,1.0,7.059795849136236
562,1.0,7.074748975273787
563,1.0,7.080998572375341
564,1.0,7.083266707327273
565,2.0,7.089789460700463
566,1.0,7.100929207340083
567,1.0,7.126694160539617
568,0.5,7.164850063029306
569,0.5,7.186719572020554
570,1.0,7.196089335708799
571,1.0,7.203294619379238
572,1.0,7.214005094709801
573,1.0,7.230036889089442
574,1.0,7.244706586172406
575,1.0,7.25297441793641
576,1.0,7.259231567859546
577,1.0,7.271436877984507
578,1.0,7.284888538354622
579,1.0,7.304902514727293
580,1.0,7.32605911375367
581,1.0,7.3522026258191
582,1.0,7.373505601965018
583,1.0,7.386971626383847
584,1.0,7.401904648697063
585,1.0,7.4125170519925785
586,1.0,7.419768769835086
587,1.0,7.424563261089822
588,1.0,7.4270493034401515
589,1.0,7.4291388245961425
590,1.0,7.431075033466184
591,1.0,7.432793207141933
592,1.0,7.434929950001461
593,1.0,7.4379330951354845
594,1.0,7.442686728081277
595,1.0,7.450510135827576
596,1.0,7.45674933178089
597,1.0,7.460230308538469
598,1.0,7.462851150996584
599,1.0,7.464558428720208
600,1.0,7.465731979412569
601,1.0,7.467538383482728
602,1.0,7.4695083289602655
603,1.0,7.471311398612976
604,1.0,7.472779809431289
605,1.0,7.474435794050308
606,1.0,7.4758259492762305
607,1.0,7.477106943903039
608,1.0,7.478974533849052
609,1.0,7.480929201677899
610,0.5,7.483627390188722
611,0.5,7.48690262796783
612,1.0,7.4906943556599
613,1.0,7.493266453879065
614,1.0,7.494719073628863
615,1.0,7.495562536290796
616,1.0,7.496797190902461
617,1.0,7.503571756082741
618,1.0,7.512583731187933
619,1.0,7.520021845834944
620,1.0,7.530741461217116
621,1.0,7.539516602634631
622,1.0,7.5467224642118325
623,1.0,7.555595930833777
624,1.0,7.566857041331679
625,1.0,7.57878291566891
626,1.0,7.590270034847333
627,1.0,7.601391600181478
628,0.5,7.611677673795363
629,0.5,7.623121296334215
630,0.5,7.633353050269901
631,0.5,7.641375272232723
632,1.0,7.646331965003837
633,1.0,7.651073412199798
634,1.0,7.653853188197427
635,1.0,7.657041634282699
636,1.0,7.6603188737838845
637,2.0,7.663846397884039
638,0.5,7.666766109874829
639,0.5,7.6701721659093245
640,1.0,7.6726862598871035
641,2.0,7.6901004501129115
642,1.0,7.7249061737546345
643,1.0,7.761756725945253
644,1.0,7.787374255586492
645,1.0,7.8012560332204375
646,1.0,7.813756704832358
647,0.25,7.824879022593775
648,0.25,7.839169147198445
649,0.25,7.8529822642773235
650,0.25,7.865408328564021
651,1.0,7.877473431100664
652,1.0,7.88795338977373
653,1.0,7.902099829073101
654,1.0,7.915610179994719
655,1.0,7.923297595173714
656,1.0,7.929065988793512
657,1.0,7.9392072292886215
658,1.0,7.956257051548862
659,1.0,7.971881335392242
660,1.0,7.979638369171898
661,1.0,7.996156131494818
662,1.0,8.021201489722356
663,1.0,8.03323307036008
664,1.0,8.037989837618063
665,0.5,8.043167305877118
666,0.5,8.04642544463855
667,1.0,8.052619793916106
668,1.0,8.069605010637869
669,2.0,8.092359394783369
670,1.0,8.10330514651481
671,1.0,8.12708183279755
672,1.0,8.150236918098113
673,1.0,8.161588014312073
674,0.5,8.165654662544663
675,0.5,8.171601264673855
676,1.0,8.178982044096122
677,1.0,8.189240476358373
678,1.0,8.20434364227079
679,1.0,8.218602787640432
680,1.0,8.231984573468118
681,1.0,8.240437331179754
682,0.5,8.247667094975519
683,0.5,8.258207423650559
684,1.0,8.27296290565287
685,1.0,8.287885309405961
686,1.0,8.301618683173013
687,2.0,8.318486038573944
688,1.0,8.33282365483078
689,1.0,8.344881300080901
690,0.5,8.359992297842084
691,0.5,8.373574267649316
692,0.5,8.386228011312873
693,0.5,8.395529608096894
694,1.0,8.400248915494583
695,1.0,8.403595541913342
696,1.0,8.405731364806712
697,1.0,8.407690345523456
698,1.0,8.409504865815533
699,2.0,8.413197721836163
700,1.0,8.417504100666214
701,1.0,8.423131249057986
702,1.0,8.431859761649338
703,1.0,8.437448821428456
704,0.3333333333333333,8.439376847730255
705,0.3333333333333333,8.441681429718919
706,0.3333333333333333,8.4441164226972
707,1.0,8.451969687068921
708,1.0,8.465190156946903
709,1.0,8.478617354223465
710,1.0,8.490537526149657
711,1.0,8.504935502947685
712,1.0,8.514994103728334
713,1.0,8.51853008936653
714,1.0,8.523025336719384
715,1.0,8.5292923921064
716,1.0,8.536628654954015
717,0.5,8.542908211055082
718,0.5,8.547905669629198
719,1.0,8.5523014518625
720,1.0,8.556733925155635
721,1.0,8.565330354751039
722,1.0,8.57903225985358
723,1.0,8.593412543727574
724,0.3333333333333333,8.608018127635681
725,0.3333333333333333,8.623874875728156
726,0.3333333333333333,8.637957340297582
727,1.0,8.6501031669456
728,1.0,8.66578720448935
729,1.0,8.687393863809756
730,2.0,8.728041985353013
731,1.0,8.761977235412933
732,0.5,8.774938303846305
733,0.5,8.790757412222527
734,1.0,8.796762912203542
735,1.0,8.801175597524656
736,1.0,8.806522154306766
737,0.5,8.813710072305183
738,0.5,8.819367255105625
739,1.0,8.82445706812383
740,2.0,8.833805435272993
741,1.0,8.849395286953705
742,1.0,8.867374833100754
743,1.0,8.888507264996978
744,1.0,8.904302494876504
745,1.0,8.913306666420233
746,1.0,8.919747831364463
747,1.0,8.926373429661144
748,0.5,8.932711046054187
749,0.5,8.940191417609812
750,1.0,8.950107652502417
751,1.0,8.957087854252382
752,1.0,8.964620175152838
753,1.0,8.970915744452512
754,1.0,8.976741323878501
755,1.0,8.98329985926356
756,1.0,8.991643316818973
757,1.0,9.003434268219
758,1.0,9.020324767554763
759,1.0,9.030193088455459
760,1.0,9.035546755809262
761,1.0,9.040453682815238
762,1.0,9.045477252868745
763,2.0,9.052007265050277
764,2.0,9.064281707156548
765,1.0,9.077795819422674
766,1.0,9.088254923867996
767,1.0,9.096511716357346
768,1.0,9.102506670294273
769,1.0,9.106637617762791
770,0.5,9.110955614908006
771,0.5,9.11514465490207
772,1.0,9.118884382901271
773,0.5,9.126653442086099
774,0.5,9.132995624785517
775,1.0,9.137746630930835
776,1.0,9.141001245925446
777,1.0,9.14773188257314
778,1.0,9.158778364263252
779,1.0,9.173933195436382
780,1.0,9.186634787287634
781,0.3333333333333333,9.198437550681255
782,0.3333333333333333,9.20674934077524
783,0.3333333333333333,9.212187511721925
784,0.5,9.21565242738823
785,0.5,9.217781429691568
786,1.0,9.220254958760108
787,1.0,9.22631522445135
788,1.0,9.241948564319573
789,1.0,9.260391505368919
790,1.0,9.280780768512276
791,1.0,9.298270930570354
792,1.0,9.31220492061093
793,1.0,9.32594785542058
794,0.3333333333333333,9.333303211462086
795,0.3333333333333333,9.336614196226154
796,0.3333333333333333,9.340705594366582
797,1.0,9.345880465500468
798,1.0,9.35235203231209
799,1.0,9.359325089924056
800,1.0,9.370150198292444
801,1.0,9.385233188248423
802,1.0,9.403428832113436
803,1.0,9.418083985095421
804,0.5,9.429211216037112
805,0.5,9.440553047517358
806,1.0,9.455578314287717
807,1.0,9.470861091725482
808,1.0,9.480786196058903
809,1.0,9.487465626147003
810,1.0,9.492963465357839
811,1.0,9.496822272922994
812,1.0,9.499537668071508
813,1.0,9.501289056580353
814,1.0,9.50228890879584
815,0.5,9.50312404009546
816,0.5,9.505343051037189
817,1.0,9.520606488760729
818,0.5,9.54719801498631
819,0.5,9.579579167570634
820,0.5,9.603812536498179
821,0.5,9.61300949250031
822,1.0,9.619080694897777
823,1.0,9.622400722388823
824,1.0,9.628956909275136
825,1.0,9.637317951331642
826,1.0,9.648591522956272
827,3.0,9.667553243655343
828,1.0,9.676737974754452
829,0.3333333333333333,9.67910443814205
830,0.3333333333333333,9.682109626572974
831,0.3333333333333333,9.691585826272352
832,1.0,9.707272721045804
833,1.0,9.730530594809101
834,1.0,9.746991546198643
835,1.0,9.759832898215159
836,1.0,9.770036582069688
837,1.0,9.779784433337731
838,1.0,9.789398313987178
839,1.0,9.802003001579871
840,1.0,9.811671533541809
841,1.0,9.81548074222263
842,1.0,9.82228953093118
843,1.0,9.830501528266844
844,1.0,9.838503348176031
845,1.0,9.847042871894008
846,0.5,9.854841704625262
847,0.5,9.865794209283923
848,1.0,9.889618231799657
849,1.0,9.92412068517152
850,1.0,9.94922143000887
851,1.0,9.965802587836485
852,1.0,9.974111096825101
853,0.5,9.982907009653669
854,0.5,9.992505720298613
855,0.5,10.004244641086013
856,0.5,10.017574646201755
857,0.5,10.025308724189232
858,0.5,10.030202842538817
859,1.0,10.03995942167805
860,1.0,10.056930381481408
861,1.0,10.07388364317774
862,1.0,10.089477332843472
863,1.0,10.09896477757651
864,1.0,10.106122101241782
865,1.0,10.110335736039522
866,1.0,10.113354842447064
867,1.0,10.13193512573765
868,1.0,10.155994772056264
869,1.0,10.183837686968133
870,1.0,10.2093724366216
871,1.0,10.223468040794234
872,1.0,10.233001552307606
873,1.0,10.240508174181786
874,1.0,10.245663764472567
875,1.0,10.250312631894342
876,1.0,10.252829518056734
877,1.0,10.254591840196566
878,1.0,10.25711084132355
879,1.0,10.265099465024022
880,1.0,10.274073724835006
881,1.0,10.281244009160604
882,1.0,10.285301657188807
883,1.0,10.288343137069516
884,1.0,10.291427409364283
885,1.0,10.293738550809104
886,1.0,10.295948561511798
887,1.0,10.298610608932893
888,1.0,10.300882140153337
889,1.0,10.303463801980923
890,1.0,10.306330108965318
891,1.0,10.308588947101045
892,1.0,10.310184061334304
893,2.0,10.312087367497131
894,1.0,10.31513510412995
895,1.0,10.318049451953136
896,1.0,10.320041894061095
897,1.0,10.32196892669611
898,1.0,10.323690604455695
899,1.0,10.325358875911975
900,1.0,10.327295060592206
901,1.0,10.328871960722005
902,1.0,10.33209190229203
903,0.16666666666666666,10.348168627319119
904,0.16666666666666666,10.36502244424115
905,0.16666666666666666,10.370863291843404
906,0.16666666666666666,10.37164823723559
907,0.16666666666666666,10.372355101433016
908,0.16666666666666666,10.373427719565417
909,1.0,10.374524581495779
910,1.0,10.376534528086456
911,1.0,10.377305820765873
912,1.0,10.394617192546308
913,0.5,10.413838874877952
914,0.5,10.440314418769127
915,1.0,10.460257517782274
916,1.0,10.47282506145745
917,1.0,10.481408759393616
918,1.0,10.49470340076033
919,1.0,10.507788614144477
920,1.0,10.515045350686231
921,1.0,10.523641963170837
922,2.0,10.544627847909943
923,1.0,10.566353859445218
924,1.0,10.576639203353023
925,1.0,10.58190665045404
926,1.0,10.58415544761547
927,1.0,10.59077149120841
928,1.0,10.604708102987724
929,1.0,10.620231721354989
930,1.0,10.636577153782337
931,1.0,10.6581624373387
932,1.0,10.677831466894244
933,1.0,10.68826172592474
934,1.0,10.69218033574787
935,1.0,10.69389219847456
936,1.0,10.70117893398712
937,1.0,10.716239887785127
938,1.0,10.736028031595897
939,1.0,10.74841859767339
940,1.0,10.756565946048251
941,2.0,10.764419264023129
942,1.0,10.77670732201177
943,1.0,10.784616903926402
944,1.0,10.78822875292658
945,1.0,10.791401850251695
946,4.0,10.797027062440332
947,1.0,10.804250370939982
948,1.0,10.810043658294697
949,1.0,10.814673423972112
950,1.0,10.817991672299295
951,1.0,10.821860870559172
952,1.0,10.827520156370628
953,1.0,10.834233146665744
